Asset Name,Work Order Address,Date/Time Created,Customer Name,Work Description,Completion Note,Part Description,Quantity,Part Name,WO#,Billing Account Name,Completion_Note_cleaned
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2022-12-11 04:02:46,3425 Starbucks Corporate,"2006213090215:116 Heater OFF on Request:Displays error message of ""heater failed","208/
Cc 303381
Door and filter ok 
LM 8.7
RM 9.0
17.8 amps 
H 10.7 amps 
BF ok
RF 10-100 ok

Not heating dirty EC clogged vents and air filter causing over heating bad SRB board 

Tested unit and all test passed",Control PCB UNI SRB,1,P30Z5021,ST3425039,Starbucks,208cc 303381door filter LM 87RM 90178 amp h 107 amp BF okRF 10100 oknot heating dirty EC clog vent air filter cause heat bad SRB board unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2022-12-30 03:52:06,3425 Starbucks Corporate,2006213090215:Loud Noises:Oven makes grinding sound when in use and smells like something is burning. Nothing is burning inside and there is no significant damage to the outside. Checked plugs and vents on back.,Upon arrival store partner stated that oven is working fine no service rendered,nan,0,,ST3425040,Starbucks,upon arrival store partner state oven work service render
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-02-24 06:58:13,3425 Starbucks Corporate,2006213090215:Other:Lower filter cover is loose and won't stay closed. Partners have taped it so it stays shut,"Left MerryChef 2006213090215

208V

Faults zero

Amps-16.9
Left Circuit-8.4
Right Circuit-8.5
Heaters-10.8

Checked EC, test unit, all test pass without faults.
Stirrer working properly
Air filter cleaned and positioned properly 

Arching on door shunt 
Gasket torn
And hinges bad causing door to sit low and hit crumb catcher every time door is closed 
Replaced door assembly 
All test passed without any faults 
Sidra","Door Frame Assembly, e2s",1,PSB214,ST3425041,Starbucks,Left MerryChef 2006213090215208vfault zeroamps169left circuit84right circuit85heaters108checke EC test unit test pass without faultsstirrer work properlyAir filter clean position properly arch door shunt Gasket tornAnd hinge bad cause door sit low hit crumb catcher every time door close Replaced door assembly test pass without fault Sidra
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-05-07 14:09:47,3425 Starbucks Corporate,2006213090215:Close Door Error:Our oven door is not registering it it closed so we cannot commence cooking also the display panel shifted off center,"208/
Cc 361446
Door and filter ok 
LM 8.7
RM 8.6
H 10.6
BF ok
RF10-100 ok

Our oven door is not registering it it closed so we cannot commence cooking also the display panel shifted off center dirty EC clogged vents and air filter ok door handle falling off broken switches damaged screen white line on top right but screen is still working 

Tested unit all test passed","Microswitch Kit, Door, E2S",1,PSR271,ST3425043,Starbucks,208cc 361446door filter LM 87RM 86H 106BF okrf10100 okOur oven door register closed can not commence cooking also display panel shift center dirty EC clog vent air filter door handle fall break switch damage screen white line top right screen still work unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-07-25 15:52:53,3425 Starbucks Corporate,"2006213090215:Other:Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code.","208/
Cc 392164
Door and filter ok 
LM 8.7 2nd 8.8
RM 2.8 2nd 8.9
H 10.5
BF ok
RF 10-100 ok

Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code. Damaged studs and tray causing arcing both mags ramping screen is tilted to one side but still working.

Upon inspecting unit found both mags and waveguide are burnt I do not have parts on hand I will have to order and return when parts arrive TY

Tested unit all test passed",e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST3425046,Starbucks,208cc 392164door filter LM 87 2nd 88RM 28 2nd 89h 105BF okRF 10100 okgive error code give error code 5 minute heat give error code damage stud tray cause arc mag ramp screen tilt one side still workingupon inspect unit find mag waveguide burn part hand order return part arrive TYTested unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-07-25 15:52:53,3425 Starbucks Corporate,"2006213090215:Other:Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code.","208/
Cc 392164
Door and filter ok 
LM 8.7 2nd 8.8
RM 2.8 2nd 8.9
H 10.5
BF ok
RF 10-100 ok

Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code. Damaged studs and tray causing arcing both mags ramping screen is tilted to one side but still working.

Upon inspecting unit found both mags and waveguide are burnt I do not have parts on hand I will have to order and return when parts arrive TY

Tested unit all test passed","Magnetron, Toshiba 2M303H Based",2,P30Z1415,ST3425046,Starbucks,208cc 392164door filter LM 87 2nd 88RM 28 2nd 89h 105BF okRF 10100 okgive error code give error code 5 minute heat give error code damage stud tray cause arc mag ramp screen tilt one side still workingupon inspect unit find mag waveguide burn part hand order return part arrive TYTested unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-07-25 15:52:53,3425 Starbucks Corporate,"2006213090215:Other:Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code.","208/
Cc 392164
Door and filter ok 
LM 8.7 2nd 8.8
RM 2.8 2nd 8.9
H 10.5
BF ok
RF 10-100 ok

Gives us error code. Would give us error code for about 5 minutes then heats again once, then gives us error code. Damaged studs and tray causing arcing both mags ramping screen is tilted to one side but still working.

Upon inspecting unit found both mags and waveguide are burnt I do not have parts on hand I will have to order and return when parts arrive TY

Tested unit all test passed",E2S W/GUIDE&P/PLATE KIT,2,PSR317,ST3425046,Starbucks,208cc 392164door filter LM 87 2nd 88RM 28 2nd 89h 105BF okRF 10100 okgive error code give error code 5 minute heat give error code damage stud tray cause arc mag ramp screen tilt one side still workingupon inspect unit find mag waveguide burn part hand order return part arrive TYTested unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-11-15 11:21:11,3425 Starbucks Corporate,2006213090215:Constant Key Press:Screen says call for service tried rebooting!,"Left MerryChef 

208V

Faults constant key press 

Amps-17.0
Left Circuit-8.4
Right Circuit-8.6
Heaters-10.8

Checked EC, test unit, all test pass without faults.
Stirrer working properly
Air filter cleaned and positioned properly 

Constant key press detected 
Showed Jessica SS how to resolve error by unplugging unit from outlet for 10’seconds then plugging back in to give oven a hard reset. 
Calibrated units display
All test passed without any faults 
Jessica SS",nan,0,,ST3425049,Starbucks,leave MerryChef 208VFaults constant key press amps170left circuit84right circuit86heaters108checke EC test unit test pass without faultsstirrer work properlyAir filter clean position properly constant key press detect Showed Jessica SS resolve error unplug unit outlet 10’seconds plug back give oven hard reset calibrate unit displayall test pass without fault Jessica SS
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-11-19 04:20:52,3425 Starbucks Corporate,"2006213090215:No Power:After trying troubleshooting, oven will not turn on.","208/
Cc 435957
Door and filter ok 
LM 8.7
RM 8.9
H 10.2
BF ok
RF 10-100 ok

After trying troubleshooting, oven will not turn on. Dirty EC clogged vents and air filter causing over heating Broken switches blown 20 amp fuse breaker tripped 

Tested unit all test passed","Microswitch Kit, Door, E2S",1,PSR271,ST3425050,Starbucks,208cc 435957door filter LM 87RM 89h 102BF okRF 10100 okafter try troubleshooting oven turn dirty EC clog vent air filter cause heat Broken switch blow 20 amp fuse breaker trip unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2023-11-19 04:20:52,3425 Starbucks Corporate,"2006213090215:No Power:After trying troubleshooting, oven will not turn on.","208/
Cc 435957
Door and filter ok 
LM 8.7
RM 8.9
H 10.2
BF ok
RF 10-100 ok

After trying troubleshooting, oven will not turn on. Dirty EC clogged vents and air filter causing over heating Broken switches blown 20 amp fuse breaker tripped 

Tested unit all test passed","Fuse, 20A",1,30Z1177,ST3425050,Starbucks,208cc 435957door filter LM 87RM 89h 102BF okRF 10100 okafter try troubleshooting oven turn dirty EC clog vent air filter cause heat Broken switch blow 20 amp fuse breaker trip unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-20 13:26:27,3425 Starbucks Corporate,2006213090215:Close Door Error:Door is saying door is open when it is closed and it is loose and hanging when open.,"Mod:Jess
Brand:Left Merrychef 
Sn# 2006213090215
Main:208V
Heater:9.8A
Mags:8.2,8.2A

Notes:
Tech responded to door closed error
Inspection found blown fuse and worn cook plate
Parts replaced and unit tested 
All tests passed",Packaged Cook Plate Single Sided,1,PDB0819,ST3425053,Starbucks,ModJessBrandLeft Merrychef Sn 2006213090215main208vheater98amags8282anotestech respond door close errorinspection find blow fuse wear cook platepart replace unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-20 13:26:27,3425 Starbucks Corporate,2006213090215:Close Door Error:Door is saying door is open when it is closed and it is loose and hanging when open.,"Mod:Jess
Brand:Left Merrychef 
Sn# 2006213090215
Main:208V
Heater:9.8A
Mags:8.2,8.2A

Notes:
Tech responded to door closed error
Inspection found blown fuse and worn cook plate
Parts replaced and unit tested 
All tests passed","Fuse, 20A",1,30Z1177,ST3425053,Starbucks,ModJessBrandLeft Merrychef Sn 2006213090215main208vheater98amags8282anotestech respond door close errorinspection find blow fuse wear cook platepart replace unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-25 08:18:16,3425 Starbucks Corporate,"2006213090215:No Power:After troubleshooting, no power is returning to oven","208/
Cc 461277
Door and filter ok 
LM 8.5
RM 8.6
H 10.7
BF ok
RF 10-100 ok

After troubleshooting, no power is returning to oven dirty EC clogged vents and air filter causing over heating blown 20 amp fuse broken switches damaged door frame assembly studs and tray causing arcing 

Tested unit all test passed","Fuse, 20A",1,30Z1177,ST3425054,Starbucks,208cc 461277door filter LM 85RM 86H 107BF okRF 10100 okafter troubleshooting power return oven dirty EC clog vent air filter cause heating blow 20 amp fuse break switch damage door frame assembly stud tray cause arc unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-25 08:18:16,3425 Starbucks Corporate,"2006213090215:No Power:After troubleshooting, no power is returning to oven","208/
Cc 461277
Door and filter ok 
LM 8.5
RM 8.6
H 10.7
BF ok
RF 10-100 ok

After troubleshooting, no power is returning to oven dirty EC clogged vents and air filter causing over heating blown 20 amp fuse broken switches damaged door frame assembly studs and tray causing arcing 

Tested unit all test passed",e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST3425054,Starbucks,208cc 461277door filter LM 85RM 86H 107BF okRF 10100 okafter troubleshooting power return oven dirty EC clog vent air filter cause heating blow 20 amp fuse break switch damage door frame assembly stud tray cause arc unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-25 08:18:16,3425 Starbucks Corporate,"2006213090215:No Power:After troubleshooting, no power is returning to oven","208/
Cc 461277
Door and filter ok 
LM 8.5
RM 8.6
H 10.7
BF ok
RF 10-100 ok

After troubleshooting, no power is returning to oven dirty EC clogged vents and air filter causing over heating blown 20 amp fuse broken switches damaged door frame assembly studs and tray causing arcing 

Tested unit all test passed","Door Frame Assembly, e2s",1,PSB214,ST3425054,Starbucks,208cc 461277door filter LM 85RM 86H 107BF okRF 10100 okafter troubleshooting power return oven dirty EC clog vent air filter cause heating blow 20 amp fuse break switch damage door frame assembly stud tray cause arc unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-01-25 08:18:16,3425 Starbucks Corporate,"2006213090215:No Power:After troubleshooting, no power is returning to oven","208/
Cc 461277
Door and filter ok 
LM 8.5
RM 8.6
H 10.7
BF ok
RF 10-100 ok

After troubleshooting, no power is returning to oven dirty EC clogged vents and air filter causing over heating blown 20 amp fuse broken switches damaged door frame assembly studs and tray causing arcing 

Tested unit all test passed","Microswitch Kit, Door, E2S",1,PSR271,ST3425054,Starbucks,208cc 461277door filter LM 85RM 86H 107BF okRF 10100 okafter troubleshooting power return oven dirty EC clog vent air filter cause heating blow 20 amp fuse break switch damage door frame assembly stud tray cause arc unit test pass
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-05-08 11:56:59,3425 Starbucks Corporate,"2006213090215:Close Door Error:The screen is saying ""door open"" when closed","208v

Left oven 

8.00 amps each mag circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
Door err 

Upon inspecting unit found that the unit had a blown 20a fuse. 

Found the switches worn and out of alignment 

Display broken aswell and needed replacement.

Replaced parts 

Tested unit all checked good",Short Lever Microswitch,1,30Z1566,ST3425055,Starbucks,208vleft oven 800 amp mag circuit 1790 mag amp combine 1000 heater amp Faults Door err upon inspect unit find unit blow 20a fuse find switch wear alignment Display break aswell need replacementreplaced part unit check good
2006213090215,2909 W. 120th St Ste A Hawthorne CA 90250 US,2024-05-08 11:56:59,3425 Starbucks Corporate,"2006213090215:Close Door Error:The screen is saying ""door open"" when closed","208v

Left oven 

8.00 amps each mag circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
Door err 

Upon inspecting unit found that the unit had a blown 20a fuse. 

Found the switches worn and out of alignment 

Display broken aswell and needed replacement.

Replaced parts 

Tested unit all checked good","Microswitch, Short Arm",2,30Z1477,ST3425055,Starbucks,208vleft oven 800 amp mag circuit 1790 mag amp combine 1000 heater amp Faults Door err upon inspect unit find unit blow 20a fuse find switch wear alignment Display break aswell need replacementreplaced part unit check good
